发布时间,url链接,发布者(帖子发布者),IP属地,帖子账号粉丝数,转发数,评论数,点赞数,文本,话题,一级账号粉丝数,用户名（评论用户）,评论属地,评论内容,评论时间,评论点赞数,标记（0代表一级，1代表二级）
2024-11-13 05:46:49,https://www.xiaohongshu.com/explore/67343d49000000001b02db0d?xsec_token=AB1goRH1NGW1MyIyejlQGf5mIRjGQQ2Vxtoj2PjBMcu2U=&xsec_source=pc_search,小红薯65D1C272,江苏,,,40,202,"在2024年11月11日发生在珠海市体育中心的那起震惊社会的恶性案件，是一起令人痛心的悲剧。犯罪嫌疑人樊某的行为已经构成了严重的刑事犯罪。除了警方已经立案侦查的以危险方法危害公共安全罪外，还可能涉及其他刑事责任，比如故意杀人罪、故意伤害罪、故意毁坏财物罪、交通肇事罪等等。 随着案件调查的深入，检察机关将会依法对樊某提起公诉，法院将依法进行审判，相信樊某会得到应有的惩罚。
我们作为普通老百姓，在公共场所一定要时刻保持警惕，注意观察周围环境的变化。当发现有人行为异常或表现出暴力倾向时，要及时规避潜在的危险因素。万一遭遇车辆冲撞等暴力事件时，要迅速向两侧跑开躲避冲撞车辆，并及时拨打报警电话寻求帮助。
﻿#珠海市体育中心撞人事件[话题]#﻿ ﻿#珠海体育中心撞人[话题]#﻿ ﻿#珠海撞人事件[话题]#﻿",珠海市体育中心恶性驾车冲撞事件,,,重庆,当天晚上央视就播了[哭惹R],2024-11-13 13:10:25,26,0
2024-11-13 05:46:49,https://www.xiaohongshu.com/explore/67343d49000000001b02db0d?xsec_token=AB1goRH1NGW1MyIyejlQGf5mIRjGQQ2Vxtoj2PjBMcu2U=&xsec_source=pc_search,小红薯65D1C272,江苏,,,40,202,"在2024年11月11日发生在珠海市体育中心的那起震惊社会的恶性案件，是一起令人痛心的悲剧。犯罪嫌疑人樊某的行为已经构成了严重的刑事犯罪。除了警方已经立案侦查的以危险方法危害公共安全罪外，还可能涉及其他刑事责任，比如故意杀人罪、故意伤害罪、故意毁坏财物罪、交通肇事罪等等。 随着案件调查的深入，检察机关将会依法对樊某提起公诉，法院将依法进行审判，相信樊某会得到应有的惩罚。
我们作为普通老百姓，在公共场所一定要时刻保持警惕，注意观察周围环境的变化。当发现有人行为异常或表现出暴力倾向时，要及时规避潜在的危险因素。万一遭遇车辆冲撞等暴力事件时，要迅速向两侧跑开躲避冲撞车辆，并及时拨打报警电话寻求帮助。
﻿#珠海市体育中心撞人事件[话题]#﻿ ﻿#珠海体育中心撞人[话题]#﻿ ﻿#珠海撞人事件[话题]#﻿",珠海市体育中心恶性驾车冲撞事件,,,广东,社媒平台有限流，但是官媒有报道,2024-11-13 15:31:55,6,0
2024-11-13 05:46:49,https://www.xiaohongshu.com/explore/67343d49000000001b02db0d?xsec_token=AB1goRH1NGW1MyIyejlQGf5mIRjGQQ2Vxtoj2PjBMcu2U=&xsec_source=pc_search,小红薯65D1C272,江苏,,,40,202,"在2024年11月11日发生在珠海市体育中心的那起震惊社会的恶性案件，是一起令人痛心的悲剧。犯罪嫌疑人樊某的行为已经构成了严重的刑事犯罪。除了警方已经立案侦查的以危险方法危害公共安全罪外，还可能涉及其他刑事责任，比如故意杀人罪、故意伤害罪、故意毁坏财物罪、交通肇事罪等等。 随着案件调查的深入，检察机关将会依法对樊某提起公诉，法院将依法进行审判，相信樊某会得到应有的惩罚。
我们作为普通老百姓，在公共场所一定要时刻保持警惕，注意观察周围环境的变化。当发现有人行为异常或表现出暴力倾向时，要及时规避潜在的危险因素。万一遭遇车辆冲撞等暴力事件时，要迅速向两侧跑开躲避冲撞车辆，并及时拨打报警电话寻求帮助。
﻿#珠海市体育中心撞人事件[话题]#﻿ ﻿#珠海体育中心撞人[话题]#﻿ ﻿#珠海撞人事件[话题]#﻿",珠海市体育中心恶性驾车冲撞事件,,,广东,东北辽宁,2024-11-13 12:55:23,21,0
2024-11-13 05:46:49,https://www.xiaohongshu.com/explore/67343d49000000001b02db0d?xsec_token=AB1goRH1NGW1MyIyejlQGf5mIRjGQQ2Vxtoj2PjBMcu2U=&xsec_source=pc_search,小红薯65D1C272,江苏,,,40,202,"在2024年11月11日发生在珠海市体育中心的那起震惊社会的恶性案件，是一起令人痛心的悲剧。犯罪嫌疑人樊某的行为已经构成了严重的刑事犯罪。除了警方已经立案侦查的以危险方法危害公共安全罪外，还可能涉及其他刑事责任，比如故意杀人罪、故意伤害罪、故意毁坏财物罪、交通肇事罪等等。 随着案件调查的深入，检察机关将会依法对樊某提起公诉，法院将依法进行审判，相信樊某会得到应有的惩罚。
我们作为普通老百姓，在公共场所一定要时刻保持警惕，注意观察周围环境的变化。当发现有人行为异常或表现出暴力倾向时，要及时规避潜在的危险因素。万一遭遇车辆冲撞等暴力事件时，要迅速向两侧跑开躲避冲撞车辆，并及时拨打报警电话寻求帮助。
﻿#珠海市体育中心撞人事件[话题]#﻿ ﻿#珠海体育中心撞人[话题]#﻿ ﻿#珠海撞人事件[话题]#﻿",珠海市体育中心恶性驾车冲撞事件,,,中国澳门,老鐵,2024-11-13 15:31:23,0,0
2024-11-13 05:46:49,https://www.xiaohongshu.com/explore/67343d49000000001b02db0d?xsec_token=AB1goRH1NGW1MyIyejlQGf5mIRjGQQ2Vxtoj2PjBMcu2U=&xsec_source=pc_search,小红薯65D1C272,江苏,,,40,202,"在2024年11月11日发生在珠海市体育中心的那起震惊社会的恶性案件，是一起令人痛心的悲剧。犯罪嫌疑人樊某的行为已经构成了严重的刑事犯罪。除了警方已经立案侦查的以危险方法危害公共安全罪外，还可能涉及其他刑事责任，比如故意杀人罪、故意伤害罪、故意毁坏财物罪、交通肇事罪等等。 随着案件调查的深入，检察机关将会依法对樊某提起公诉，法院将依法进行审判，相信樊某会得到应有的惩罚。
我们作为普通老百姓，在公共场所一定要时刻保持警惕，注意观察周围环境的变化。当发现有人行为异常或表现出暴力倾向时，要及时规避潜在的危险因素。万一遭遇车辆冲撞等暴力事件时，要迅速向两侧跑开躲避冲撞车辆，并及时拨打报警电话寻求帮助。
﻿#珠海市体育中心撞人事件[话题]#﻿ ﻿#珠海体育中心撞人[话题]#﻿ ﻿#珠海撞人事件[话题]#﻿",珠海市体育中心恶性驾车冲撞事件,,,广东,身份证归属地：辽宁锦州,2024-11-13 16:06:59,5,0
2024-11-13 05:46:49,https://www.xiaohongshu.com/explore/67343d49000000001b02db0d?xsec_token=AB1goRH1NGW1MyIyejlQGf5mIRjGQQ2Vxtoj2PjBMcu2U=&xsec_source=pc_search,小红薯65D1C272,江苏,,,40,202,"在2024年11月11日发生在珠海市体育中心的那起震惊社会的恶性案件，是一起令人痛心的悲剧。犯罪嫌疑人樊某的行为已经构成了严重的刑事犯罪。除了警方已经立案侦查的以危险方法危害公共安全罪外，还可能涉及其他刑事责任，比如故意杀人罪、故意伤害罪、故意毁坏财物罪、交通肇事罪等等。 随着案件调查的深入，检察机关将会依法对樊某提起公诉，法院将依法进行审判，相信樊某会得到应有的惩罚。
我们作为普通老百姓，在公共场所一定要时刻保持警惕，注意观察周围环境的变化。当发现有人行为异常或表现出暴力倾向时，要及时规避潜在的危险因素。万一遭遇车辆冲撞等暴力事件时，要迅速向两侧跑开躲避冲撞车辆，并及时拨打报警电话寻求帮助。
﻿#珠海市体育中心撞人事件[话题]#﻿ ﻿#珠海体育中心撞人[话题]#﻿ ﻿#珠海撞人事件[话题]#﻿",珠海市体育中心恶性驾车冲撞事件,,,重庆,东北人干出这种事不奇怪,2024-11-14 02:03:00,1,0
2024-11-13 05:46:49,https://www.xiaohongshu.com/explore/67343d49000000001b02db0d?xsec_token=AB1goRH1NGW1MyIyejlQGf5mIRjGQQ2Vxtoj2PjBMcu2U=&xsec_source=pc_search,小红薯65D1C272,江苏,,,40,202,"在2024年11月11日发生在珠海市体育中心的那起震惊社会的恶性案件，是一起令人痛心的悲剧。犯罪嫌疑人樊某的行为已经构成了严重的刑事犯罪。除了警方已经立案侦查的以危险方法危害公共安全罪外，还可能涉及其他刑事责任，比如故意杀人罪、故意伤害罪、故意毁坏财物罪、交通肇事罪等等。 随着案件调查的深入，检察机关将会依法对樊某提起公诉，法院将依法进行审判，相信樊某会得到应有的惩罚。
我们作为普通老百姓，在公共场所一定要时刻保持警惕，注意观察周围环境的变化。当发现有人行为异常或表现出暴力倾向时，要及时规避潜在的危险因素。万一遭遇车辆冲撞等暴力事件时，要迅速向两侧跑开躲避冲撞车辆，并及时拨打报警电话寻求帮助。
﻿#珠海市体育中心撞人事件[话题]#﻿ ﻿#珠海体育中心撞人[话题]#﻿ ﻿#珠海撞人事件[话题]#﻿",珠海市体育中心恶性驾车冲撞事件,,,重庆,没必要一棒子打死所有人，不是所有东北人都这样,2024-11-14 05:26:22,1,0
2024-11-13 05:46:49,https://www.xiaohongshu.com/explore/67343d49000000001b02db0d?xsec_token=AB1goRH1NGW1MyIyejlQGf5mIRjGQQ2Vxtoj2PjBMcu2U=&xsec_source=pc_search,小红薯65D1C272,江苏,,,40,202,"在2024年11月11日发生在珠海市体育中心的那起震惊社会的恶性案件，是一起令人痛心的悲剧。犯罪嫌疑人樊某的行为已经构成了严重的刑事犯罪。除了警方已经立案侦查的以危险方法危害公共安全罪外，还可能涉及其他刑事责任，比如故意杀人罪、故意伤害罪、故意毁坏财物罪、交通肇事罪等等。 随着案件调查的深入，检察机关将会依法对樊某提起公诉，法院将依法进行审判，相信樊某会得到应有的惩罚。
我们作为普通老百姓，在公共场所一定要时刻保持警惕，注意观察周围环境的变化。当发现有人行为异常或表现出暴力倾向时，要及时规避潜在的危险因素。万一遭遇车辆冲撞等暴力事件时，要迅速向两侧跑开躲避冲撞车辆，并及时拨打报警电话寻求帮助。
﻿#珠海市体育中心撞人事件[话题]#﻿ ﻿#珠海体育中心撞人[话题]#﻿ ﻿#珠海撞人事件[话题]#﻿",珠海市体育中心恶性驾车冲撞事件,,,广东,李文亮医生也是东北人,2024-11-14 09:57:44,3,0
2024-11-13 05:46:49,https://www.xiaohongshu.com/explore/67343d49000000001b02db0d?xsec_token=AB1goRH1NGW1MyIyejlQGf5mIRjGQQ2Vxtoj2PjBMcu2U=&xsec_source=pc_search,小红薯65D1C272,江苏,,,40,202,"在2024年11月11日发生在珠海市体育中心的那起震惊社会的恶性案件，是一起令人痛心的悲剧。犯罪嫌疑人樊某的行为已经构成了严重的刑事犯罪。除了警方已经立案侦查的以危险方法危害公共安全罪外，还可能涉及其他刑事责任，比如故意杀人罪、故意伤害罪、故意毁坏财物罪、交通肇事罪等等。 随着案件调查的深入，检察机关将会依法对樊某提起公诉，法院将依法进行审判，相信樊某会得到应有的惩罚。
我们作为普通老百姓，在公共场所一定要时刻保持警惕，注意观察周围环境的变化。当发现有人行为异常或表现出暴力倾向时，要及时规避潜在的危险因素。万一遭遇车辆冲撞等暴力事件时，要迅速向两侧跑开躲避冲撞车辆，并及时拨打报警电话寻求帮助。
﻿#珠海市体育中心撞人事件[话题]#﻿ ﻿#珠海体育中心撞人[话题]#﻿ ﻿#珠海撞人事件[话题]#﻿",珠海市体育中心恶性驾车冲撞事件,,,广东,那不是竞走团吗？,2024-11-14 01:29:53,2,0
2024-11-13 05:46:49,https://www.xiaohongshu.com/explore/67343d49000000001b02db0d?xsec_token=AB1goRH1NGW1MyIyejlQGf5mIRjGQQ2Vxtoj2PjBMcu2U=&xsec_source=pc_search,小红薯65D1C272,江苏,,,40,202,"在2024年11月11日发生在珠海市体育中心的那起震惊社会的恶性案件，是一起令人痛心的悲剧。犯罪嫌疑人樊某的行为已经构成了严重的刑事犯罪。除了警方已经立案侦查的以危险方法危害公共安全罪外，还可能涉及其他刑事责任，比如故意杀人罪、故意伤害罪、故意毁坏财物罪、交通肇事罪等等。 随着案件调查的深入，检察机关将会依法对樊某提起公诉，法院将依法进行审判，相信樊某会得到应有的惩罚。
我们作为普通老百姓，在公共场所一定要时刻保持警惕，注意观察周围环境的变化。当发现有人行为异常或表现出暴力倾向时，要及时规避潜在的危险因素。万一遭遇车辆冲撞等暴力事件时，要迅速向两侧跑开躲避冲撞车辆，并及时拨打报警电话寻求帮助。
﻿#珠海市体育中心撞人事件[话题]#﻿ ﻿#珠海体育中心撞人[话题]#﻿ ﻿#珠海撞人事件[话题]#﻿",珠海市体育中心恶性驾车冲撞事件,,,广东,周围有区政府，区，中级法院，区，市检察院。,2024-11-14 01:48:02,3,0
2024-11-13 05:46:49,https://www.xiaohongshu.com/explore/67343d49000000001b02db0d?xsec_token=AB1goRH1NGW1MyIyejlQGf5mIRjGQQ2Vxtoj2PjBMcu2U=&xsec_source=pc_search,小红薯65D1C272,江苏,,,40,202,"在2024年11月11日发生在珠海市体育中心的那起震惊社会的恶性案件，是一起令人痛心的悲剧。犯罪嫌疑人樊某的行为已经构成了严重的刑事犯罪。除了警方已经立案侦查的以危险方法危害公共安全罪外，还可能涉及其他刑事责任，比如故意杀人罪、故意伤害罪、故意毁坏财物罪、交通肇事罪等等。 随着案件调查的深入，检察机关将会依法对樊某提起公诉，法院将依法进行审判，相信樊某会得到应有的惩罚。
我们作为普通老百姓，在公共场所一定要时刻保持警惕，注意观察周围环境的变化。当发现有人行为异常或表现出暴力倾向时，要及时规避潜在的危险因素。万一遭遇车辆冲撞等暴力事件时，要迅速向两侧跑开躲避冲撞车辆，并及时拨打报警电话寻求帮助。
﻿#珠海市体育中心撞人事件[话题]#﻿ ﻿#珠海体育中心撞人[话题]#﻿ ﻿#珠海撞人事件[话题]#﻿",珠海市体育中心恶性驾车冲撞事件,,,北京,我刚看完,2024-11-14 11:37:47,0,0
2024-11-13 14:06:54,https://www.xiaohongshu.com/explore/6734b27e000000001901a131?xsec_token=AB1goRH1NGW1MyIyejlQGf5j5CpTJIxulFEQuSDrvLDLk=&xsec_source=pc_search,郝乙,河北,,,5,165,#广东成立珠海驾车撞人事件工作组,广东成立珠海驾车撞人事件工作组,,,河南,好吓人,2024-11-15 02:00:08,2,0
2024-11-13 14:06:54,https://www.xiaohongshu.com/explore/6734b27e000000001901a131?xsec_token=AB1goRH1NGW1MyIyejlQGf5j5CpTJIxulFEQuSDrvLDLk=&xsec_source=pc_search,郝乙,河北,,,5,165,#广东成立珠海驾车撞人事件工作组,广东成立珠海驾车撞人事件工作组,,,广东,😱，我是广东的，广东珠海的😱,2024-11-14 11:57:14,1,0
2024-11-13 14:06:54,https://www.xiaohongshu.com/explore/6734b27e000000001901a131?xsec_token=AB1goRH1NGW1MyIyejlQGf5j5CpTJIxulFEQuSDrvLDLk=&xsec_source=pc_search,郝乙,河北,,,5,165,#广东成立珠海驾车撞人事件工作组,广东成立珠海驾车撞人事件工作组,,,浙江,[哭惹R][哭惹R][哭惹R],2024-11-14 11:31:26,0,0
2024-11-13 14:06:54,https://www.xiaohongshu.com/explore/6734b27e000000001901a131?xsec_token=AB1goRH1NGW1MyIyejlQGf5j5CpTJIxulFEQuSDrvLDLk=&xsec_source=pc_search,郝乙,河北,,,5,165,#广东成立珠海驾车撞人事件工作组,广东成立珠海驾车撞人事件工作组,,,山东,[生气R],2024-11-14 11:22:38,1,0
2024-11-13 14:06:54,https://www.xiaohongshu.com/explore/6734b27e000000001901a131?xsec_token=AB1goRH1NGW1MyIyejlQGf5j5CpTJIxulFEQuSDrvLDLk=&xsec_source=pc_search,郝乙,河北,,,5,165,#广东成立珠海驾车撞人事件工作组,广东成立珠海驾车撞人事件工作组,,,广东,珠海体育中心死35人1、冲动杀人之人活不到62岁，年轻时候就干了，魔鬼都是悄悄的不会只干这么一次。 2、为财之人更惜命，如果求财不是更好的活着，人死了没命花他求财干嘛？ 3、这种事祸及子孙后代，因果极重，为报复一个人搭上自己子孙后代没必要，而且干了这个事，他的后代是无法进入体制内的，在中国职业尽头是tz这个事大家都知道吧，但凡你不是体制内的，都是打工的。 4、所以，当事人一天没发声，二手材料看看就好。 5、如果不是自己亲身经历，我很难感同身受，当你合法维权，发现自己被执法机关像狗一样遛的时候，估计你也不会淡定，司法体系健全，整体大环境的改善都是用鲜血铺出来的，死者无辜，愿安息！可真凶又是谁呢？,2024-11-14 07:51:21,6,0
2024-11-13 10:48:55,https://www.xiaohongshu.com/explore/67348417000000001901a367?xsec_token=AB1goRH1NGW1MyIyejlQGf5mLrUEmZUEX_9Cuvcp8xPug=&xsec_source=pc_search,知无不言的彭律,重庆,,,25,109,﻿#热点新闻事件[话题]#﻿ ﻿#刑事律师[话题]#﻿ ﻿#刑事辩护[话题]#﻿ ﻿#交通事故[话题]#﻿ ﻿#危害公共安全[话题]#﻿,珠海62岁男子驾车撞人致35死43伤,,,广东,我的房东也在这次的事故中遇难了[哭惹R],2024-11-15 07:40:35,0,0
2024-11-13 10:48:55,https://www.xiaohongshu.com/explore/67348417000000001901a367?xsec_token=AB1goRH1NGW1MyIyejlQGf5mLrUEmZUEX_9Cuvcp8xPug=&xsec_source=pc_search,知无不言的彭律,重庆,,,25,109,﻿#热点新闻事件[话题]#﻿ ﻿#刑事律师[话题]#﻿ ﻿#刑事辩护[话题]#﻿ ﻿#交通事故[话题]#﻿ ﻿#危害公共安全[话题]#﻿,珠海62岁男子驾车撞人致35死43伤,,,广东,抢救回来再凌迟,2024-11-15 07:41:10,1,0
2024-11-13 10:48:55,https://www.xiaohongshu.com/explore/67348417000000001901a367?xsec_token=AB1goRH1NGW1MyIyejlQGf5mLrUEmZUEX_9Cuvcp8xPug=&xsec_source=pc_search,知无不言的彭律,重庆,,,25,109,﻿#热点新闻事件[话题]#﻿ ﻿#刑事律师[话题]#﻿ ﻿#刑事辩护[话题]#﻿ ﻿#交通事故[话题]#﻿ ﻿#危害公共安全[话题]#﻿,珠海62岁男子驾车撞人致35死43伤,,,广东,究竟死了多少 网上竟然一点信息都找不出来,2024-11-15 03:02:04,0,0
2024-11-13 10:48:55,https://www.xiaohongshu.com/explore/67348417000000001901a367?xsec_token=AB1goRH1NGW1MyIyejlQGf5mLrUEmZUEX_9Cuvcp8xPug=&xsec_source=pc_search,知无不言的彭律,重庆,,,25,109,﻿#热点新闻事件[话题]#﻿ ﻿#刑事律师[话题]#﻿ ﻿#刑事辩护[话题]#﻿ ﻿#交通事故[话题]#﻿ ﻿#危害公共安全[话题]#﻿,珠海62岁男子驾车撞人致35死43伤,,,广东,意难平的是给他再严厉的惩罚，也无法挽回这几十个人的生命。,2024-11-13 13:32:03,24,0
2024-11-13 10:48:55,https://www.xiaohongshu.com/explore/67348417000000001901a367?xsec_token=AB1goRH1NGW1MyIyejlQGf5mLrUEmZUEX_9Cuvcp8xPug=&xsec_source=pc_search,知无不言的彭律,重庆,,,25,109,﻿#热点新闻事件[话题]#﻿ ﻿#刑事律师[话题]#﻿ ﻿#刑事辩护[话题]#﻿ ﻿#交通事故[话题]#﻿ ﻿#危害公共安全[话题]#﻿,珠海62岁男子驾车撞人致35死43伤,,,广东,继禁摩后政府应该又要出台禁汽车上路了[笑哭R],2024-11-14 13:51:12,2,0
2024-11-13 10:48:55,https://www.xiaohongshu.com/explore/67348417000000001901a367?xsec_token=AB1goRH1NGW1MyIyejlQGf5mLrUEmZUEX_9Cuvcp8xPug=&xsec_source=pc_search,知无不言的彭律,重庆,,,25,109,﻿#热点新闻事件[话题]#﻿ ﻿#刑事律师[话题]#﻿ ﻿#刑事辩护[话题]#﻿ ﻿#交通事故[话题]#﻿ ﻿#危害公共安全[话题]#﻿,珠海62岁男子驾车撞人致35死43伤,,,吉林,是不是62岁还没退休的原因，是不是有一部分,2024-11-15 13:05:40,0,0
2024-11-13 10:48:55,https://www.xiaohongshu.com/explore/67348417000000001901a367?xsec_token=AB1goRH1NGW1MyIyejlQGf5mLrUEmZUEX_9Cuvcp8xPug=&xsec_source=pc_search,知无不言的彭律,重庆,,,25,109,﻿#热点新闻事件[话题]#﻿ ﻿#刑事律师[话题]#﻿ ﻿#刑事辩护[话题]#﻿ ﻿#交通事故[话题]#﻿ ﻿#危害公共安全[话题]#﻿,珠海62岁男子驾车撞人致35死43伤,,,重庆,你要讲明白的是判决是不是公正,2024-11-14 08:45:30,2,0
2024-11-13 10:48:55,https://www.xiaohongshu.com/explore/67348417000000001901a367?xsec_token=AB1goRH1NGW1MyIyejlQGf5mLrUEmZUEX_9Cuvcp8xPug=&xsec_source=pc_search,知无不言的彭律,重庆,,,25,109,﻿#热点新闻事件[话题]#﻿ ﻿#刑事律师[话题]#﻿ ﻿#刑事辩护[话题]#﻿ ﻿#交通事故[话题]#﻿ ﻿#危害公共安全[话题]#﻿,珠海62岁男子驾车撞人致35死43伤,,,河北,源头防控最重要，人到了不能活的时候啥事都做的出来，泛华保险公司大额诈骗事件不解决，不知道还会不会发生类似的事情，请国家尽快查处，还老百姓的血汗钱，还社会一片安宁。,2024-11-13 23:47:18,4,0
2024-11-13 10:48:55,https://www.xiaohongshu.com/explore/67348417000000001901a367?xsec_token=AB1goRH1NGW1MyIyejlQGf5mLrUEmZUEX_9Cuvcp8xPug=&xsec_source=pc_search,知无不言的彭律,重庆,,,25,109,﻿#热点新闻事件[话题]#﻿ ﻿#刑事律师[话题]#﻿ ﻿#刑事辩护[话题]#﻿ ﻿#交通事故[话题]#﻿ ﻿#危害公共安全[话题]#﻿,珠海62岁男子驾车撞人致35死43伤,,,山东,泛华诈骗！源头防控最重要，人到了不能活的时候啥事都做的出来，泛华保险公司大额诈骗事件不解决，不知道还会不会发生类似的事情，请国家尽快查处，还老百姓的血汗钱，还社会一片安宁。,2024-11-13 23:16:09,3,0
2024-11-13 10:48:55,https://www.xiaohongshu.com/explore/67348417000000001901a367?xsec_token=AB1goRH1NGW1MyIyejlQGf5mLrUEmZUEX_9Cuvcp8xPug=&xsec_source=pc_search,知无不言的彭律,重庆,,,25,109,﻿#热点新闻事件[话题]#﻿ ﻿#刑事律师[话题]#﻿ ﻿#刑事辩护[话题]#﻿ ﻿#交通事故[话题]#﻿ ﻿#危害公共安全[话题]#﻿,珠海62岁男子驾车撞人致35死43伤,,,重庆,要说清楚的是不是判决不公,2024-11-14 08:44:21,2,0
2024-11-13 10:48:55,https://www.xiaohongshu.com/explore/67348417000000001901a367?xsec_token=AB1goRH1NGW1MyIyejlQGf5mLrUEmZUEX_9Cuvcp8xPug=&xsec_source=pc_search,知无不言的彭律,重庆,,,25,109,﻿#热点新闻事件[话题]#﻿ ﻿#刑事律师[话题]#﻿ ﻿#刑事辩护[话题]#﻿ ﻿#交通事故[话题]#﻿ ﻿#危害公共安全[话题]#﻿,珠海62岁男子驾车撞人致35死43伤,,,重庆,所以珍惜身边人,2024-11-15 10:37:45,0,0
2024-11-13 10:48:55,https://www.xiaohongshu.com/explore/67348417000000001901a367?xsec_token=AB1goRH1NGW1MyIyejlQGf5mLrUEmZUEX_9Cuvcp8xPug=&xsec_source=pc_search,知无不言的彭律,重庆,,,25,109,﻿#热点新闻事件[话题]#﻿ ﻿#刑事律师[话题]#﻿ ﻿#刑事辩护[话题]#﻿ ﻿#交通事故[话题]#﻿ ﻿#危害公共安全[话题]#﻿,珠海62岁男子驾车撞人致35死43伤,,,重庆,[笑哭R],2024-11-15 10:38:29,0,0
2024-11-13 10:48:55,https://www.xiaohongshu.com/explore/67348417000000001901a367?xsec_token=AB1goRH1NGW1MyIyejlQGf5mLrUEmZUEX_9Cuvcp8xPug=&xsec_source=pc_search,知无不言的彭律,重庆,,,25,109,﻿#热点新闻事件[话题]#﻿ ﻿#刑事律师[话题]#﻿ ﻿#刑事辩护[话题]#﻿ ﻿#交通事故[话题]#﻿ ﻿#危害公共安全[话题]#﻿,珠海62岁男子驾车撞人致35死43伤,,,重庆,愿亡者安息[合十R],2024-11-14 02:19:36,0,0
2024-11-12 14:09:00,https://www.xiaohongshu.com/explore/6733617c000000003c019c3e?xsec_token=AB8Awd1Iww05bMbIIYTd8Qt5sEheY1UhUXvkfeJkQDHXc=&xsec_source=pc_search,云珍宝天麻药膳养生体验私厨创始人,广东,,,38,100,珠海11.11晚体育中心蓄意驾车撞人事件引发的社会沉痛反思,珠海11.11晚体育中心蓄意驾车撞人事件引发的社会沉痛反思,,,福建,源头没有处理好，绝对没有这么简单,2024-11-12 22:56:07,2,0
2024-11-12 14:09:00,https://www.xiaohongshu.com/explore/6733617c000000003c019c3e?xsec_token=AB8Awd1Iww05bMbIIYTd8Qt5sEheY1UhUXvkfeJkQDHXc=&xsec_source=pc_search,云珍宝天麻药膳养生体验私厨创始人,广东,,,38,100,珠海11.11晚体育中心蓄意驾车撞人事件引发的社会沉痛反思,珠海11.11晚体育中心蓄意驾车撞人事件引发的社会沉痛反思,,,甘肃,摆个天麻是什么意思？！,2024-11-13 06:29:17,0,0
2024-11-12 14:09:00,https://www.xiaohongshu.com/explore/6733617c000000003c019c3e?xsec_token=AB8Awd1Iww05bMbIIYTd8Qt5sEheY1UhUXvkfeJkQDHXc=&xsec_source=pc_search,云珍宝天麻药膳养生体验私厨创始人,广东,,,38,100,珠海11.11晚体育中心蓄意驾车撞人事件引发的社会沉痛反思,珠海11.11晚体育中心蓄意驾车撞人事件引发的社会沉痛反思,,,重庆,法官出来说几句！,2024-11-13 05:42:38,0,0
2024-11-12 14:09:00,https://www.xiaohongshu.com/explore/6733617c000000003c019c3e?xsec_token=AB8Awd1Iww05bMbIIYTd8Qt5sEheY1UhUXvkfeJkQDHXc=&xsec_source=pc_search,云珍宝天麻药膳养生体验私厨创始人,广东,,,38,100,珠海11.11晚体育中心蓄意驾车撞人事件引发的社会沉痛反思,珠海11.11晚体育中心蓄意驾车撞人事件引发的社会沉痛反思,,,广东,我估计这个人有抑郁或一直以来都是被人欺负，我自己曾经也一直被某个亲人欺负，我每隔一段时间会梦见自己开车撞死那个欺负我的人，但梦醒后，我知道自己不值得为这样的人浪费自己的时间和生命,2024-11-13 00:18:40,3,0
2024-11-12 14:09:00,https://www.xiaohongshu.com/explore/6733617c000000003c019c3e?xsec_token=AB8Awd1Iww05bMbIIYTd8Qt5sEheY1UhUXvkfeJkQDHXc=&xsec_source=pc_search,云珍宝天麻药膳养生体验私厨创始人,广东,,,38,100,珠海11.11晚体育中心蓄意驾车撞人事件引发的社会沉痛反思,珠海11.11晚体育中心蓄意驾车撞人事件引发的社会沉痛反思,,,浙江,车子怎么被开进去的？,2024-11-13 05:18:28,0,0
2024-11-12 14:09:00,https://www.xiaohongshu.com/explore/6733617c000000003c019c3e?xsec_token=AB8Awd1Iww05bMbIIYTd8Qt5sEheY1UhUXvkfeJkQDHXc=&xsec_source=pc_search,云珍宝天麻药膳养生体验私厨创始人,广东,,,38,100,珠海11.11晚体育中心蓄意驾车撞人事件引发的社会沉痛反思,珠海11.11晚体育中心蓄意驾车撞人事件引发的社会沉痛反思,,,湖北,恶魔太狠毒！善良的人都不会为该杀的恶魔寻求开拓罪责！,2024-11-13 04:11:25,1,0
2024-11-12 14:09:00,https://www.xiaohongshu.com/explore/6733617c000000003c019c3e?xsec_token=AB8Awd1Iww05bMbIIYTd8Qt5sEheY1UhUXvkfeJkQDHXc=&xsec_source=pc_search,云珍宝天麻药膳养生体验私厨创始人,广东,,,38,100,珠海11.11晚体育中心蓄意驾车撞人事件引发的社会沉痛反思,珠海11.11晚体育中心蓄意驾车撞人事件引发的社会沉痛反思,,,广东,愿逝者安息，生者安康[合十R],2024-11-13 03:51:42,0,0
2024-11-12 14:09:00,https://www.xiaohongshu.com/explore/6733617c000000003c019c3e?xsec_token=AB8Awd1Iww05bMbIIYTd8Qt5sEheY1UhUXvkfeJkQDHXc=&xsec_source=pc_search,云珍宝天麻药膳养生体验私厨创始人,广东,,,38,100,珠海11.11晚体育中心蓄意驾车撞人事件引发的社会沉痛反思,珠海11.11晚体育中心蓄意驾车撞人事件引发的社会沉痛反思,,,天津,什么事能把他逼的做出这事来？,2024-11-12 17:01:47,3,0
